Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,Oil_Price,Interest_Rate,US_Tariff_Rate,US_EV_Subsidy,EV_Share
2010-03-31,GM,Commercial_Vehicles,China,12230,44396.52,0.0112,676.3,87.36,0.0261,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,North_America,1342,39744.3,0.0282,728.5,67.19,0.042,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,Europe,1647,40409.43,0.0179,704.74,88.48,0.0363,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,Asia_Pacific,1871,40509.24,0.0287,725.32,94.77,0.0363,0.025,7500,0.0333
2010-03-31,GM,Electric_Vehicles,China,2124,38073.74,0.0122,706.91,79.56,0.0376,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,North_America,33793,26952.18,0.0181,719.72,78.33,0.0354,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,Europe,39909,29203.39,0.0228,755.0,92.91,0.0249,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,Asia_Pacific,47930,29341.1,0.0286,749.67,92.97,0.0304,0.025,7500,0.0333
2010-04-30,Toyota,Passenger_Cars,China,60380,29273.59,0.0156,711.8,76.73,0.0377,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,North_America,10620,48776.67,0.0224,707.8,73.3,0.0319,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,Europe,9790,47032.18,0.0219,688.15,85.11,0.0409,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,Asia_Pacific,13840,48811.54,0.0252,713.07,77.28,0.0318,0.025,7500,0.0333
2010-04-30,Toyota,Commercial_Vehicles,China,15640,51536.75,0.0252,687.73,80.93,0.0413,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,North_America,2015,41123.37,0.0225,707.71,76.63,0.0365,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,Europe,2344,44840.08,0.017,730.73,83.35,0.0301,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,Asia_Pacific,2499,45326.13,0.0195,684.42,102.26,0.0388,0.025,7500,0.0333
2010-04-30,Toyota,Electric_Vehicles,China,2448,42230.65,0.0261,687.2,80.99,0.0385,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,North_America,31123,28680.73,0.022,723.99,91.52,0.0354,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,Europe,42071,29092.37,0.035,696.28,67.3,0.0331,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,Asia_Pacific,41148,27804.74,0.0142,753.39,91.86,0.0279,0.025,7500,0.0333
2010-04-30,Volkswagen,Passenger_Cars,China,44774,28871.43,0.0222,688.43,84.91,0.0387,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,North_America,8923,52416.81,0.0219,733.44,83.65,0.0306,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,Europe,11074,53966.83,0.0285,721.16,91.96,0.0405,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,14054,49356.55,0.0202,704.96,87.89,0.0305,0.025,7500,0.0333
2010-04-30,Volkswagen,Commercial_Vehicles,China,12977,51945.65,0.0233,700.3,83.27,0.0328,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,North_America,1858,46360.45,0.0181,774.51,72.4,0.0363,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,Europe,2161,45914.37,0.0205,693.33,103.6,0.033,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,Asia_Pacific,2222,45279.62,0.0236,725.48,85.69,0.0345,0.025,7500,0.0333
2010-04-30,Volkswagen,Electric_Vehicles,China,2487,45038.67,0.02,735.17,100.3,0.0423,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,North_America,25224,25001.14,0.0276,743.53,82.54,0.0338,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,Europe,31600,24391.63,0.0292,756.91,90.73,0.0306,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,Asia_Pacific,34670,25378.7,0.0154,708.48,76.13,0.0348,0.025,7500,0.0333
2010-04-30,Ford,Passenger_Cars,China,46311,25297.52,0.0169,752.52,80.0,0.0349,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,North_America,8191,47356.81,0.0256,728.37,86.74,0.0371,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,Europe,8435,44169.18,0.0256,702.33,68.38,0.0401,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,Asia_Pacific,10418,43371.16,0.0195,688.63,72.0,0.0316,0.025,7500,0.0333
2010-04-30,Ford,Commercial_Vehicles,China,10516,44339.11,0.0182,766.55,92.76,0.026,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,North_America,1292,40396.52,0.0193,761.39,77.91,0.0389,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,Europe,1537,39327.44,0.0251,695.6,80.19,0.0409,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,Asia_Pacific,2037,41548.47,0.0256,692.98,99.41,0.0354,0.025,7500,0.0333
2010-04-30,Ford,Electric_Vehicles,China,2238,39627.07,0.0183,677.0,69.84,0.0434,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,North_America,19622,21861.98,0.0292,774.04,91.97,0.0266,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,Europe,25215,23166.77,0.0254,764.25,89.58,0.0237,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,32909,22675.74,0.0268,732.04,80.85,0.0402,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Passenger_Cars,China,30653,22342.82,0.0203,710.59,88.04,0.0333,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,North_America,5823,40136.66,0.023,755.48,94.1,0.0333,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,Europe,8214,39662.24,0.0157,747.74,85.46,0.0415,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8151,41180.5,0.0202,707.33,81.92,0.0373,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Commercial_Vehicles,China,10818,40206.24,0.0313,805.42,72.78,0.0393,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,North_America,1108,34900.54,0.019,690.43,69.33,0.0351,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,Europe,1433,37535.05,0.0218,672.49,76.97,0.0351,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1593,37965.49,0.0197,767.14,78.96,0.0298,0.025,7500,0.0333
2010-04-30,Hyundai-Kia,Electric_Vehicles,China,1872,36040.63,0.0233,765.62,86.84,0.0335,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,North_America,23180,26459.32,0.0131,740.05,88.76,0.0281,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,Europe,26188,27242.53,0.0243,696.87,85.24,0.0308,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,Asia_Pacific,30365,26493.23,0.0215,699.46,86.15,0.0427,0.025,7500,0.0333
2010-04-30,Stellantis,Passenger_Cars,China,31235,26038.14,0.0275,758.09,93.36,0.0364,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,North_America,5315,49464.0,0.0178,721.96,85.84,0.0408,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,Europe,7775,45195.98,0.0138,721.77,92.2,0.0313,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,Asia_Pacific,8668,47556.43,0.0261,753.43,86.43,0.0402,0.025,7500,0.0333
2010-04-30,Stellantis,Commercial_Vehicles,China,10603,49517.28,0.0239,746.09,63.05,0.0304,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,North_America,1144,43170.83,0.0159,728.7,76.65,0.0338,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,Europe,1439,43104.09,0.0252,715.77,78.6,0.0436,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,Asia_Pacific,1835,41681.1,0.0211,754.37,82.32,0.0398,0.025,7500,0.0333
2010-04-30,Stellantis,Electric_Vehicles,China,1995,41038.56,0.0257,754.8,92.7,0.0265,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,North_America,28144,25227.56,0.0287,684.76,84.52,0.04,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,Europe,29803,23944.8,0.0257,755.89,82.56,0.0346,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,Asia_Pacific,35376,24906.2,0.0251,717.93,82.53,0.0277,0.025,7500,0.0333
2010-04-30,GM,Passenger_Cars,China,40939,23333.78,0.019,746.73,63.1,0.0299,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,North_America,8413,43993.98,0.0253,740.48,74.48,0.0401,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,Europe,9259,45934.4,0.0213,792.65,85.55,0.0316,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,Asia_Pacific,11479,45186.59,0.0227,747.95,90.94,0.0309,0.025,7500,0.0333
2010-04-30,GM,Commercial_Vehicles,China,12084,44576.9,0.0187,675.99,84.37,0.0256,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,North_America,1469,40135.04,0.0199,722.33,72.69,0.0348,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,Europe,1629,39465.72,0.023,700.47,83.73,0.0393,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,Asia_Pacific,1985,42052.93,0.0289,669.13,93.64,0.0298,0.025,7500,0.0333
2010-04-30,GM,Electric_Vehicles,China,2651,40847.41,0.0217,765.34,87.29,0.0319,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,North_America,33966,28075.71,0.024,672.78,104.66,0.0374,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,Europe,39273,26882.88,0.0307,751.75,87.12,0.0349,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,Asia_Pacific,36714,26938.24,0.0244,701.03,72.8,0.0316,0.025,7500,0.0333
2010-05-31,Toyota,Passenger_Cars,China,50650,25792.39,0.0162,740.63,94.12,0.041,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,North_America,10252,48931.53,0.0176,734.26,90.86,0.0391,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,Europe,12961,49213.25,0.0187,747.0,74.17,0.0387,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,Asia_Pacific,13541,50266.57,0.0267,712.11,97.35,0.0345,0.025,7500,0.0333
2010-05-31,Toyota,Commercial_Vehicles,China,14968,49842.31,0.0199,744.16,96.23,0.0297,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,North_America,1846,44008.92,0.0353,725.93,75.92,0.0367,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,Europe,2052,42087.42,0.0274,741.04,88.0,0.0302,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,Asia_Pacific,2681,44623.46,0.0241,692.0,92.81,0.0328,0.025,7500,0.0333
2010-05-31,Toyota,Electric_Vehicles,China,2913,43844.61,0.02,676.93,87.06,0.0395,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,North_America,26937,28558.21,0.0208,753.99,83.86,0.0381,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,Europe,35856,29029.64,0.03,776.75,86.83,0.0445,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,Asia_Pacific,43146,30780.22,0.0192,772.27,73.89,0.0453,0.025,7500,0.0333
2010-05-31,Volkswagen,Passenger_Cars,China,42665,27959.85,0.029,732.09,92.62,0.0453,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,North_America,10089,52448.25,0.0185,796.87,77.72,0.0258,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,Europe,9465,53619.8,0.027,716.85,79.23,0.0401,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,11419,51053.11,0.0203,721.37,94.66,0.0351,0.025,7500,0.0333
2010-05-31,Volkswagen,Commercial_Vehicles,China,15033,49429.39,0.0196,721.38,85.68,0.0277,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,North_America,1737,45210.01,0.0272,686.72,97.7,0.0305,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,Europe,2106,44818.94,0.0343,746.37,92.44,0.037,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,Asia_Pacific,2607,45827.33,0.026,690.94,107.37,0.0348,0.025,7500,0.0333
2010-05-31,Volkswagen,Electric_Vehicles,China,2486,46138.08,0.0319,804.11,91.03,0.0468,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,North_America,27608,23649.44,0.0142,771.13,79.77,0.0363,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,Europe,26273,26420.02,0.0179,759.2,76.52,0.0351,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,Asia_Pacific,31225,25974.49,0.021,782.05,85.82,0.0383,0.025,7500,0.0333
2010-05-31,Ford,Passenger_Cars,China,43094,24567.63,0.0243,740.28,110.17,0.0431,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,North_America,7986,46436.56,0.0287,724.72,95.33,0.0384,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,Europe,9355,45060.43,0.0175,723.25,87.16,0.0334,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,Asia_Pacific,10950,45672.97,0.0298,751.13,94.05,0.0385,0.025,7500,0.0333
2010-05-31,Ford,Commercial_Vehicles,China,12043,44287.17,0.0307,755.62,88.73,0.0241,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,North_America,1409,38727.43,0.0199,706.92,88.57,0.0395,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,Europe,1832,41902.42,0.0227,702.31,86.57,0.03,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,Asia_Pacific,2098,40390.89,0.0298,728.02,91.32,0.0385,0.025,7500,0.0333
2010-05-31,Ford,Electric_Vehicles,China,2109,39020.13,0.0339,779.19,83.01,0.0312,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,North_America,23058,22578.74,0.0298,761.92,104.26,0.0358,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,Europe,28147,22146.16,0.0188,737.93,71.12,0.03,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,30900,21935.84,0.0244,751.38,60.66,0.0305,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Passenger_Cars,China,37073,21488.44,0.0214,734.25,76.12,0.0402,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,North_America,6172,40529.92,0.0233,741.24,94.93,0.0298,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,Europe,7879,40115.11,0.0198,707.32,92.95,0.0261,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9329,39334.01,0.0179,722.15,87.89,0.0395,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Commercial_Vehicles,China,9204,40932.96,0.0232,720.09,77.83,0.0401,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,North_America,1238,37540.14,0.0261,712.55,83.21,0.0325,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,Europe,1598,38370.0,0.0254,728.55,92.2,0.0352,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1546,35707.04,0.037,790.47,85.96,0.0338,0.025,7500,0.0333
2010-05-31,Hyundai-Kia,Electric_Vehicles,China,2104,35656.15,0.0193,737.85,81.57,0.0439,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,North_America,19420,27057.91,0.0213,691.64,81.93,0.035,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,Europe,25508,26659.5,0.0315,778.97,72.2,0.0466,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,Asia_Pacific,26134,26529.0,0.0299,727.75,97.94,0.049,0.025,7500,0.0333
2010-05-31,Stellantis,Passenger_Cars,China,35085,26515.12,0.0235,728.0,88.05,0.0301,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,North_America,4983,47215.4,0.0163,739.89,80.82,0.0335,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,Europe,7110,46717.18,0.0255,756.28,93.76,0.0433,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,Asia_Pacific,8724,48517.57,0.02,700.37,109.16,0.0341,0.025,7500,0.0333
2010-05-31,Stellantis,Commercial_Vehicles,China,10046,44704.37,0.0271,722.03,93.81,0.033,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,North_America,1053,42849.35,0.0248,729.25,81.29,0.0443,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,Europe,1485,43458.42,0.0276,699.53,106.52,0.0503,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,Asia_Pacific,1580,41399.07,0.0264,740.04,90.21,0.0336,0.025,7500,0.0333
2010-05-31,Stellantis,Electric_Vehicles,China,2265,43365.35,0.0254,744.89,95.66,0.039,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,North_America,28698,23144.25,0.0256,752.14,89.85,0.035,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,Europe,33528,24773.77,0.0193,784.42,78.64,0.0321,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,Asia_Pacific,39017,23670.51,0.0286,686.02,89.58,0.0467,0.025,7500,0.0333
2010-05-31,GM,Passenger_Cars,China,38402,24896.01,0.0285,709.48,99.52,0.0373,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,North_America,7317,47372.25,0.0351,713.43,94.34,0.0317,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,Europe,9789,44447.99,0.0192,744.54,83.91,0.0482,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,Asia_Pacific,9555,44456.58,0.0291,750.56,80.01,0.0422,0.025,7500,0.0333
2010-05-31,GM,Commercial_Vehicles,China,12529,44287.52,0.025,722.04,81.52,0.0363,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,North_America,1632,39290.35,0.0261,731.28,78.93,0.0317,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,Europe,1791,40699.21,0.0154,745.99,80.01,0.0399,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,Asia_Pacific,1957,39478.66,0.025,711.41,72.47,0.0345,0.025,7500,0.0333
2010-05-31,GM,Electric_Vehicles,China,2446,40884.97,0.0226,731.02,88.89,0.0416,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,North_America,34150,27684.22,0.0289,710.93,89.77,0.0374,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,Europe,39262,26276.55,0.0171,711.72,96.77,0.0319,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,Asia_Pacific,41830,27442.75,0.0286,767.29,85.8,0.0317,0.025,7500,0.0333
2010-06-30,Toyota,Passenger_Cars,China,47013,26749.6,0.0268,728.45,102.67,0.0352,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,North_America,9266,52026.28,0.0283,778.4,90.41,0.0327,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,Europe,11789,48501.49,0.0179,759.78,81.84,0.034,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,Asia_Pacific,12295,50593.17,0.0286,722.37,90.79,0.0405,0.025,7500,0.0333
2010-06-30,Toyota,Commercial_Vehicles,China,15339,50899.59,0.0329,745.53,88.22,0.0384,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,North_America,1732,43353.25,0.0229,719.96,87.13,0.0414,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,Europe,2203,42223.79,0.0263,763.97,82.6,0.0391,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,Asia_Pacific,2822,43708.18,0.0273,766.86,83.42,0.0426,0.025,7500,0.0333
2010-06-30,Toyota,Electric_Vehicles,China,2765,43701.59,0.0193,716.91,88.7,0.0363,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,North_America,28165,28792.17,0.0238,753.65,84.78,0.0374,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,Europe,36515,29807.68,0.0185,726.96,84.03,0.0368,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,Asia_Pacific,38066,29899.53,0.0236,743.68,98.28,0.0345,0.025,7500,0.0333
2010-06-30,Volkswagen,Passenger_Cars,China,43442,28195.32,0.0234,682.84,87.28,0.0335,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,North_America,8332,51929.54,0.0267,749.91,88.08,0.0375,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,Europe,8469,48831.77,0.0238,703.18,85.72,0.0382,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,11856,51807.75,0.0272,749.73,80.93,0.0354,0.025,7500,0.0333
2010-06-30,Volkswagen,Commercial_Vehicles,China,15732,54066.18,0.0324,712.67,70.69,0.0447,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,North_America,1632,43800.35,0.0209,658.4,83.62,0.0423,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,Europe,1766,46715.86,0.0272,725.45,76.27,0.037,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,Asia_Pacific,2134,46486.3,0.0267,704.86,93.61,0.0368,0.025,7500,0.0333
2010-06-30,Volkswagen,Electric_Vehicles,China,2723,45513.83,0.0235,739.12,94.22,0.0391,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,North_America,23473,25126.88,0.0355,719.33,87.05,0.0427,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,Europe,35169,23402.21,0.021,736.36,85.53,0.0353,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,Asia_Pacific,34544,25275.56,0.0275,714.77,85.52,0.0315,0.025,7500,0.0333
2010-06-30,Ford,Passenger_Cars,China,40094,24667.11,0.0199,776.01,67.05,0.0321,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,North_America,7281,43907.42,0.0224,697.13,65.89,0.0436,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,Europe,7440,43213.75,0.0328,732.22,108.97,0.0429,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,Asia_Pacific,9203,44797.37,0.0255,707.67,83.23,0.0418,0.025,7500,0.0333
2010-06-30,Ford,Commercial_Vehicles,China,10822,45037.3,0.0365,791.85,87.63,0.0431,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,North_America,1273,40993.21,0.029,715.97,92.89,0.0409,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,Europe,1744,42418.14,0.0184,712.37,80.52,0.0424,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,Asia_Pacific,1621,40778.36,0.0269,710.25,75.91,0.0456,0.025,7500,0.0333
2010-06-30,Ford,Electric_Vehicles,China,2109,41577.05,0.0191,723.16,77.27,0.0338,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,North_America,18387,21882.29,0.0245,737.53,94.72,0.0447,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,Europe,31318,23085.66,0.0268,765.48,82.09,0.0434,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,30453,21928.51,0.0328,773.3,93.87,0.0426,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Passenger_Cars,China,33569,22739.24,0.0182,759.51,103.99,0.0359,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,North_America,6362,41838.58,0.0241,739.4,104.04,0.0414,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,Europe,7706,42460.12,0.0313,788.28,88.04,0.0384,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9721,40159.97,0.023,655.96,95.7,0.0256,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Commercial_Vehicles,China,11642,37986.61,0.0265,740.71,93.6,0.039,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,North_America,1162,36692.58,0.015,714.45,91.6,0.0378,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,Europe,1726,34834.43,0.0199,777.59,87.51,0.0356,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1888,35437.99,0.0281,748.74,80.07,0.041,0.025,7500,0.0333
2010-06-30,Hyundai-Kia,Electric_Vehicles,China,1757,37710.22,0.0207,733.48,81.92,0.0321,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,North_America,18979,26113.32,0.0261,734.29,84.48,0.0394,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,Europe,20593,26598.19,0.028,742.25,87.13,0.0359,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,Asia_Pacific,26849,26428.57,0.0234,730.91,79.68,0.0337,0.025,7500,0.0333
2010-06-30,Stellantis,Passenger_Cars,China,30185,27689.75,0.0261,748.16,96.97,0.0379,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,North_America,6204,46186.24,0.0289,773.84,93.18,0.0362,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,Europe,6478,45027.29,0.0236,804.65,83.67,0.0397,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,Asia_Pacific,8352,47289.33,0.0244,731.43,80.03,0.0413,0.025,7500,0.0333
2010-06-30,Stellantis,Commercial_Vehicles,China,10691,48051.84,0.031,777.5,74.63,0.0325,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,North_America,1263,41744.91,0.0304,759.51,103.65,0.035,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,Europe,1327,43752.42,0.0258,696.81,86.27,0.0398,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,Asia_Pacific,1623,44235.17,0.027,707.39,88.0,0.0354,0.025,7500,0.0333
2010-06-30,Stellantis,Electric_Vehicles,China,1774,38898.17,0.0259,738.37,97.61,0.0376,0.025,7500,0.0333
2010-06-30,GM,Passenger_Cars,North_America,21537,26226.23,0.0191,700.3,86.76,0.0398,0.025,7500,0.0333
2010-06-30,GM,Passenger_Cars,Europe,28230,24710.37,0.0226,705.76,88.05,0.0381,0.025,7500,0.0333
2010-06-30,GM,Passenger_Cars,Asia_Pacific,36348,25223.85,0.0208,787.06,92.74,0.0341,0.025,7500,0.0333
